EventDate,County,n,day,weekend,ma7,ca7
2020-01-01,Alachua,0,Wed,FALSE,NA,NA
2020-01-02,Alachua,0,Thu,FALSE,NA,NA
2020-01-03,Alachua,0,Fri,FALSE,NA,NA
2020-01-04,Alachua,0,Sat,TRUE,NA,0
2020-01-05,Alachua,0,Sun,TRUE,NA,0
2020-01-06,Alachua,0,Mon,FALSE,NA,0
2020-01-07,Alachua,0,Tue,FALSE,0,0
2020-01-08,Alachua,0,Wed,FALSE,0,0
2020-01-09,Alachua,0,Thu,FALSE,0,0
2020-01-10,Alachua,0,Fri,FALSE,0,0
2020-01-11,Alachua,0,Sat,TRUE,0,0
2020-01-12,Alachua,0,Sun,TRUE,0,0
2020-01-13,Alachua,0,Mon,FALSE,0,0
2020-01-14,Alachua,0,Tue,FALSE,0,0
2020-01-15,Alachua,0,Wed,FALSE,0,0
2020-01-16,Alachua,0,Thu,FALSE,0,0
2020-01-17,Alachua,0,Fri,FALSE,0,0
2020-01-18,Alachua,0,Sat,TRUE,0,0
2020-01-19,Alachua,0,Sun,TRUE,0,0
2020-01-20,Alachua,0,Mon,FALSE,0,0
2020-01-21,Alachua,0,Tue,FALSE,0,0
2020-01-22,Alachua,0,Wed,FALSE,0,0
2020-01-23,Alachua,0,Thu,FALSE,0,0
2020-01-24,Alachua,0,Fri,FALSE,0,0
2020-01-25,Alachua,0,Sat,TRUE,0,0
2020-01-26,Alachua,0,Sun,TRUE,0,0
2020-01-27,Alachua,0,Mon,FALSE,0,0
2020-01-28,Alachua,0,Tue,FALSE,0,0
2020-01-29,Alachua,0,Wed,FALSE,0,0
2020-01-30,Alachua,0,Thu,FALSE,0,0
2020-01-31,Alachua,0,Fri,FALSE,0,0
2020-02-01,Alachua,0,Sat,TRUE,0,0
2020-02-02,Alachua,0,Sun,TRUE,0,0
2020-02-03,Alachua,0,Mon,FALSE,0,0
2020-02-04,Alachua,0,Tue,FALSE,0,0
2020-02-05,Alachua,0,Wed,FALSE,0,0
2020-02-06,Alachua,0,Thu,FALSE,0,0
2020-02-07,Alachua,0,Fri,FALSE,0,0
2020-02-08,Alachua,0,Sat,TRUE,0,0
2020-02-09,Alachua,0,Sun,TRUE,0,0
2020-02-10,Alachua,0,Mon,FALSE,0,0
2020-02-11,Alachua,0,Tue,FALSE,0,0
2020-02-12,Alachua,0,Wed,FALSE,0,0
2020-02-13,Alachua,0,Thu,FALSE,0,0
2020-02-14,Alachua,0,Fri,FALSE,0,0
2020-02-15,Alachua,0,Sat,TRUE,0,0
2020-02-16,Alachua,0,Sun,TRUE,0,0
2020-02-17,Alachua,0,Mon,FALSE,0,0
2020-02-18,Alachua,0,Tue,FALSE,0,0
2020-02-19,Alachua,0,Wed,FALSE,0,0
2020-02-20,Alachua,0,Thu,FALSE,0,0
2020-02-21,Alachua,0,Fri,FALSE,0,0
2020-02-22,Alachua,0,Sat,TRUE,0,0
2020-02-23,Alachua,0,Sun,TRUE,0,0.14285714285714285
2020-02-24,Alachua,0,Mon,FALSE,0,0.14285714285714285
2020-02-25,Alachua,0,Tue,FALSE,0,0.2857142857142857
2020-02-26,Alachua,1,Wed,FALSE,0.14285714285714285,0.2857142857142857
2020-02-27,Alachua,0,Thu,FALSE,0.14285714285714285,0.7142857142857142
2020-02-28,Alachua,1,Fri,FALSE,0.2857142857142857,0.7142857142857142
2020-02-29,Alachua,0,Sat,TRUE,0.2857142857142857,0.857142857142857
2020-03-01,Alachua,3,Sun,TRUE,0.7142857142857142,0.7142857142857142
2020-03-02,Alachua,0,Mon,FALSE,0.7142857142857142,1
2020-03-03,Alachua,1,Tue,FALSE,0.857142857142857,0.8571428571428571
2020-03-04,Alachua,0,Wed,FALSE,0.7142857142857142,1
2020-03-05,Alachua,2,Thu,FALSE,1,0.857142857142857
2020-03-06,Alachua,0,Fri,FALSE,0.8571428571428571,1.5714285714285712
2020-03-07,Alachua,1,Sat,TRUE,1,1.714285714285714
2020-03-08,Alachua,2,Sun,TRUE,0.857142857142857,2.1428571428571423
2020-03-09,Alachua,5,Mon,FALSE,1.5714285714285712,2.2857142857142856
2020-03-10,Alachua,2,Tue,FALSE,1.714285714285714,2.714285714285714
2020-03-11,Alachua,3,Wed,FALSE,2.1428571428571423,3.571428571428571
2020-03-12,Alachua,3,Thu,FALSE,2.2857142857142856,4.142857142857142
2020-03-13,Alachua,3,Fri,FALSE,2.714285714285714,3.999999999999999
2020-03-14,Alachua,7,Sat,TRUE,3.571428571428571,4.285714285714286
2020-03-15,Alachua,6,Sun,TRUE,4.142857142857142,4.285714285714286
2020-03-16,Alachua,4,Mon,FALSE,3.999999999999999,4.428571428571429
2020-03-17,Alachua,4,Tue,FALSE,4.285714285714286,5.142857142857142
2020-03-18,Alachua,3,Wed,FALSE,4.285714285714286,4.7142857142857135
2020-03-19,Alachua,4,Thu,FALSE,4.428571428571429,4.142857142857142
2020-03-20,Alachua,8,Fri,FALSE,5.142857142857142,4.428571428571428
2020-03-21,Alachua,4,Sat,TRUE,4.7142857142857135,4.571428571428571
2020-03-22,Alachua,2,Sun,TRUE,4.142857142857142,4.571428571428571
2020-03-23,Alachua,6,Mon,FALSE,4.428571428571428,5.571428571428571
2020-03-24,Alachua,5,Tue,FALSE,4.571428571428571,4.714285714285714
2020-03-25,Alachua,3,Wed,FALSE,4.571428571428571,5.285714285714285
2020-03-26,Alachua,11,Thu,FALSE,5.571428571428571,5.428571428571428
2020-03-27,Alachua,2,Fri,FALSE,4.714285714285714,5.857142857142857
2020-03-28,Alachua,8,Sat,TRUE,5.285714285714285,5.857142857142857
2020-03-29,Alachua,3,Sun,TRUE,5.428571428571428,6.7142857142857135
2020-03-30,Alachua,9,Mon,FALSE,5.857142857142857,6.285714285714286
2020-03-31,Alachua,5,Tue,FALSE,5.857142857142857,6.7142857142857135
2020-04-01,Alachua,9,Wed,FALSE,6.7142857142857135,6.428571428571428
2020-04-02,Alachua,8,Thu,FALSE,6.285714285714286,7.285714285714285
2020-04-03,Alachua,5,Fri,FALSE,6.7142857142857135,7
2020-04-04,Alachua,6,Sat,TRUE,6.428571428571428,7.285714285714286
2020-04-05,Alachua,9,Sun,TRUE,7.285714285714285,7
2020-04-06,Alachua,7,Mon,FALSE,7,7.999999999999999
2020-04-07,Alachua,7,Tue,FALSE,7.285714285714286,8.857142857142858
2020-04-08,Alachua,7,Wed,FALSE,7,8.571428571428571
2020-04-09,Alachua,15,Thu,FALSE,7.999999999999999,7.571428571428571
2020-04-10,Alachua,11,Fri,FALSE,8.857142857142858,8.428571428571429
2020-04-11,Alachua,4,Sat,TRUE,8.571428571428571,7.857142857142856
2020-04-12,Alachua,2,Sun,TRUE,7.571428571428571,7.285714285714285
2020-04-13,Alachua,13,Mon,FALSE,8.428571428571429,5.428571428571428
2020-04-14,Alachua,3,Tue,FALSE,7.857142857142856,4.428571428571428
2020-04-15,Alachua,3,Wed,FALSE,7.285714285714285,3.8571428571428568
2020-04-16,Alachua,2,Thu,FALSE,5.428571428571428,4.142857142857142
2020-04-17,Alachua,4,Fri,FALSE,4.428571428571428,3.8571428571428568
2020-04-18,Alachua,0,Sat,TRUE,3.8571428571428568,3.8571428571428563
2020-04-19,Alachua,4,Sun,TRUE,4.142857142857142,3.571428571428571
2020-04-20,Alachua,11,Mon,FALSE,3.8571428571428568,4.7142857142857135
2020-04-21,Alachua,3,Tue,FALSE,3.8571428571428563,4.7142857142857135
2020-04-22,Alachua,1,Wed,FALSE,3.571428571428571,4.857142857142856
2020-04-23,Alachua,10,Thu,FALSE,4.7142857142857135,4.571428571428571
2020-04-24,Alachua,4,Fri,FALSE,4.7142857142857135,3.1428571428571423
2020-04-25,Alachua,1,Sat,TRUE,4.857142857142856,3.5714285714285707
2020-04-26,Alachua,2,Sun,TRUE,4.571428571428571,3.9999999999999996
2020-04-27,Alachua,1,Mon,FALSE,3.1428571428571423,3.571428571428571
2020-04-28,Alachua,6,Tue,FALSE,3.5714285714285707,3.714285714285714
2020-04-29,Alachua,4,Wed,FALSE,3.9999999999999996,4.999999999999999
2020-04-30,Alachua,7,Thu,FALSE,3.571428571428571,4.999999999999999
2020-05-01,Alachua,5,Fri,FALSE,3.714285714285714,4.999999999999999
2020-05-02,Alachua,10,Sat,TRUE,4.999999999999999,5.285714285714285
2020-05-03,Alachua,2,Sun,TRUE,4.999999999999999,4.857142857142857
2020-05-04,Alachua,1,Mon,FALSE,4.999999999999999,4.142857142857142
2020-05-05,Alachua,8,Tue,FALSE,5.285714285714285,4.142857142857142
2020-05-06,Alachua,1,Wed,FALSE,4.857142857142857,2.9999999999999996
2020-05-07,Alachua,2,Thu,FALSE,4.142857142857142,3.1428571428571423
2020-05-08,Alachua,5,Fri,FALSE,4.142857142857142,3.571428571428571
2020-05-09,Alachua,2,Sat,TRUE,2.9999999999999996,2.5714285714285707
2020-05-10,Alachua,3,Sun,TRUE,3.1428571428571423,2.7142857142857144
2020-05-11,Alachua,4,Mon,FALSE,3.571428571428571,2.8571428571428568
2020-05-12,Alachua,1,Tue,FALSE,2.5714285714285707,2.571428571428571
2020-05-13,Alachua,2,Wed,FALSE,2.7142857142857144,2.9999999999999996
2020-05-14,Alachua,3,Thu,FALSE,2.8571428571428568,2.571428571428571
2020-05-15,Alachua,3,Fri,FALSE,2.571428571428571,2.4285714285714284
2020-05-16,Alachua,5,Sat,TRUE,2.9999999999999996,2.9999999999999996
2020-05-17,Alachua,0,Sun,TRUE,2.571428571428571,3.285714285714285
2020-05-18,Alachua,3,Mon,FALSE,2.4285714285714284,3.285714285714285
2020-05-19,Alachua,5,Tue,FALSE,2.9999999999999996,3.571428571428571
2020-05-20,Alachua,4,Wed,FALSE,3.285714285714285,3.285714285714285
2020-05-21,Alachua,3,Thu,FALSE,3.285714285714285,3.857142857142857
2020-05-22,Alachua,5,Fri,FALSE,3.571428571428571,3.7142857142857144
2020-05-23,Alachua,3,Sat,TRUE,3.285714285714285,3.571428571428571
2020-05-24,Alachua,4,Sun,TRUE,3.857142857142857,3.285714285714285
2020-05-25,Alachua,2,Mon,FALSE,3.7142857142857144,3.5714285714285703
2020-05-26,Alachua,4,Tue,FALSE,3.571428571428571,3.142857142857143
2020-05-27,Alachua,2,Wed,FALSE,3.285714285714285,2.999999999999999
2020-05-28,Alachua,5,Thu,FALSE,3.5714285714285703,2.571428571428571
2020-05-29,Alachua,2,Fri,FALSE,3.142857142857143,2.8571428571428568
2020-05-30,Alachua,2,Sat,TRUE,2.999999999999999,2.999999999999999
2020-05-31,Alachua,1,Sun,TRUE,2.571428571428571,3.428571428571428
2020-06-01,Alachua,4,Mon,FALSE,2.8571428571428568,3.8571428571428563
2020-06-02,Alachua,5,Tue,FALSE,2.999999999999999,4.285714285714286
2020-06-03,Alachua,5,Wed,FALSE,3.428571428571428,4.285714285714286
2020-06-04,Alachua,8,Thu,FALSE,3.8571428571428563,5.142857142857142
2020-06-05,Alachua,5,Fri,FALSE,4.285714285714286,5.571428571428571
2020-06-06,Alachua,2,Sat,TRUE,4.285714285714286,5.857142857142857
2020-06-07,Alachua,7,Sun,TRUE,5.142857142857142,9.714285714285714
2020-06-08,Alachua,7,Mon,FALSE,5.571428571428571,18.142857142857142
2020-06-09,Alachua,7,Tue,FALSE,5.857142857142857,22.285714285714285
2020-06-10,Alachua,32,Wed,FALSE,9.714285714285714,24.714285714285715
2020-06-11,Alachua,67,Thu,FALSE,18.142857142857142,25.857142857142854
2020-06-12,Alachua,34,Fri,FALSE,22.285714285714285,28.57142857142857
2020-06-13,Alachua,19,Sat,TRUE,24.714285714285715,31.57142857142857
2020-06-14,Alachua,15,Sun,TRUE,25.857142857142854,31.714285714285715
2020-06-15,Alachua,26,Mon,FALSE,28.57142857142857,27.42857142857143
2020-06-16,Alachua,28,Tue,FALSE,31.57142857142857,28.142857142857146
2020-06-17,Alachua,33,Wed,FALSE,31.714285714285715,30.857142857142858
2020-06-18,Alachua,37,Thu,FALSE,27.42857142857143,35.42857142857143
2020-06-19,Alachua,39,Fri,FALSE,28.142857142857146,39.714285714285715
2020-06-20,Alachua,38,Sat,TRUE,30.857142857142858,46.142857142857146
2020-06-21,Alachua,47,Sun,TRUE,35.42857142857143,52.714285714285715
2020-06-22,Alachua,56,Mon,FALSE,39.714285714285715,60.714285714285715
2020-06-23,Alachua,73,Tue,FALSE,46.142857142857146,66.85714285714286
2020-06-24,Alachua,79,Wed,FALSE,52.714285714285715,72.57142857142857
2020-06-25,Alachua,93,Thu,FALSE,60.714285714285715,74
2020-06-26,Alachua,82,Fri,FALSE,66.85714285714286,74.71428571428571
2020-06-27,Alachua,78,Sat,TRUE,72.57142857142857,74.57142857142857
2020-06-28,Alachua,57,Sun,TRUE,74,78.14285714285714
2020-06-29,Alachua,61,Mon,FALSE,74.71428571428571,77.85714285714285
2020-06-30,Alachua,72,Tue,FALSE,74.57142857142857,83.14285714285714
2020-07-01,Alachua,104,Wed,FALSE,78.14285714285714,81.42857142857142
2020-07-02,Alachua,91,Thu,FALSE,77.85714285714285,82.71428571428571
2020-07-03,Alachua,119,Fri,FALSE,83.14285714285714,86.71428571428572
2020-07-04,Alachua,66,Sat,TRUE,81.42857142857142,87.28571428571429
2020-07-05,Alachua,66,Sun,TRUE,82.71428571428571,84.14285714285714
2020-07-06,Alachua,89,Mon,FALSE,86.71428571428572,83.71428571428571
2020-07-07,Alachua,76,Tue,FALSE,87.28571428571429,78.85714285714286
2020-07-08,Alachua,82,Wed,FALSE,84.14285714285714,76.57142857142857
2020-07-09,Alachua,88,Thu,FALSE,83.71428571428571,76.57142857142857
2020-07-10,Alachua,85,Fri,FALSE,78.85714285714286,75.85714285714286
2020-07-11,Alachua,50,Sat,TRUE,76.57142857142857,74.14285714285712
2020-07-12,Alachua,66,Sun,TRUE,76.57142857142857,73.57142857142857
2020-07-13,Alachua,84,Mon,FALSE,75.85714285714286,69.85714285714285
2020-07-14,Alachua,64,Tue,FALSE,74.14285714285712,67
2020-07-15,Alachua,78,Wed,FALSE,73.57142857142857,68.57142857142857
2020-07-16,Alachua,62,Thu,FALSE,69.85714285714285,66.99999999999999
2020-07-17,Alachua,65,Fri,FALSE,67,64.71428571428571
2020-07-18,Alachua,61,Sat,TRUE,68.57142857142857,66
2020-07-19,Alachua,55,Sun,TRUE,66.99999999999999,66.42857142857143
2020-07-20,Alachua,68,Mon,FALSE,64.71428571428571,70.85714285714286
2020-07-21,Alachua,73,Tue,FALSE,66,71.57142857142857
2020-07-22,Alachua,81,Wed,FALSE,66.42857142857143,74
2020-07-23,Alachua,93,Thu,FALSE,70.85714285714286,75.57142857142856
2020-07-24,Alachua,70,Fri,FALSE,71.57142857142857,80.28571428571429
2020-07-25,Alachua,78,Sat,TRUE,74,80.99999999999999
2020-07-26,Alachua,66,Sun,TRUE,75.57142857142856,78.85714285714286
2020-07-27,Alachua,101,Mon,FALSE,80.28571428571429,75
2020-07-28,Alachua,78,Tue,FALSE,80.99999999999999,73.85714285714286
2020-07-29,Alachua,66,Wed,FALSE,78.85714285714286,73.28571428571429
2020-07-30,Alachua,66,Thu,FALSE,75,74.85714285714286
2020-07-31,Alachua,62,Fri,FALSE,73.85714285714286,69.57142857142857
2020-08-01,Alachua,74,Sat,TRUE,73.28571428571429,67
2020-08-02,Alachua,77,Sun,TRUE,74.85714285714286,70.99999999999999
2020-08-03,Alachua,64,Mon,FALSE,69.57142857142857,70.42857142857143
2020-08-04,Alachua,60,Tue,FALSE,67,71.85714285714285
2020-08-05,Alachua,94,Wed,FALSE,70.99999999999999,69.42857142857142
2020-08-06,Alachua,62,Thu,FALSE,70.42857142857143,64.14285714285712
2020-08-07,Alachua,72,Fri,FALSE,71.85714285714285,67.42857142857142
2020-08-08,Alachua,57,Sat,TRUE,69.42857142857142,67.42857142857143
2020-08-09,Alachua,40,Sun,TRUE,64.14285714285712,62.85714285714285
2020-08-10,Alachua,87,Mon,FALSE,67.42857142857142,63.99999999999999
2020-08-11,Alachua,60,Tue,FALSE,67.42857142857143,61.14285714285714
2020-08-12,Alachua,62,Wed,FALSE,62.85714285714285,64.85714285714285
2020-08-13,Alachua,70,Thu,FALSE,63.99999999999999,65.42857142857142
2020-08-14,Alachua,52,Fri,FALSE,61.14285714285714,60.14285714285714
2020-08-15,Alachua,83,Sat,TRUE,64.85714285714285,57.99999999999999
2020-08-16,Alachua,44,Sun,TRUE,65.42857142857142,55.857142857142854
2020-08-17,Alachua,50,Mon,FALSE,60.14285714285714,51.14285714285714
2020-08-18,Alachua,45,Tue,FALSE,57.99999999999999,50.71428571428571
2020-08-19,Alachua,47,Wed,FALSE,55.857142857142854,42.57142857142857
2020-08-20,Alachua,37,Thu,FALSE,51.14285714285714,40.71428571428571
2020-08-21,Alachua,49,Fri,FALSE,50.71428571428571,39.714285714285715
2020-08-22,Alachua,26,Sat,TRUE,42.57142857142857,38
2020-08-23,Alachua,31,Sun,TRUE,40.71428571428571,36.142857142857146
2020-08-24,Alachua,43,Mon,FALSE,39.714285714285715,35.14285714285714
2020-08-25,Alachua,33,Tue,FALSE,38,34.57142857142857
2020-08-26,Alachua,34,Wed,FALSE,36.142857142857146,35
2020-08-27,Alachua,30,Thu,FALSE,35.14285714285714,36
2020-08-28,Alachua,45,Fri,FALSE,34.57142857142857,41.28571428571428
2020-08-29,Alachua,29,Sat,TRUE,35,51.85714285714285
2020-08-30,Alachua,38,Sun,TRUE,36,58.99999999999999
2020-08-31,Alachua,80,Mon,FALSE,41.28571428571428,68.14285714285714
2020-09-01,Alachua,107,Tue,FALSE,51.85714285714285,78.85714285714285
2020-09-02,Alachua,84,Wed,FALSE,58.99999999999999,95
2020-09-03,Alachua,94,Thu,FALSE,68.14285714285714,108.28571428571429
2020-09-04,Alachua,120,Fri,FALSE,78.85714285714285,126.28571428571428
2020-09-05,Alachua,142,Sat,TRUE,95,134.57142857142856
2020-09-06,Alachua,131,Sun,TRUE,108.28571428571429,141.7142857142857
2020-09-07,Alachua,206,Mon,FALSE,126.28571428571428,152.28571428571428
2020-09-08,Alachua,165,Tue,FALSE,134.57142857142856,157.14285714285714
2020-09-09,Alachua,134,Wed,FALSE,141.7142857142857,155.42857142857142
2020-09-10,Alachua,168,Thu,FALSE,152.28571428571428,151
2020-09-11,Alachua,154,Fri,FALSE,157.14285714285714,140.57142857142856
2020-09-12,Alachua,130,Sat,TRUE,155.42857142857142,133.57142857142856
2020-09-13,Alachua,100,Sun,TRUE,151,133
2020-09-14,Alachua,133,Mon,FALSE,140.57142857142856,122.42857142857143
2020-09-15,Alachua,116,Tue,FALSE,133.57142857142856,115.99999999999999
2020-09-16,Alachua,130,Wed,FALSE,133,110.28571428571428
2020-09-17,Alachua,94,Thu,FALSE,122.42857142857143,105.28571428571428
2020-09-18,Alachua,109,Fri,FALSE,115.99999999999999,95.85714285714285
2020-09-19,Alachua,90,Sat,TRUE,110.28571428571428,88.14285714285714
2020-09-20,Alachua,65,Sun,TRUE,105.28571428571428,82.85714285714285
2020-09-21,Alachua,67,Mon,FALSE,95.85714285714285,74.42857142857142
2020-09-22,Alachua,62,Tue,FALSE,88.14285714285714,67
2020-09-23,Alachua,93,Wed,FALSE,82.85714285714285,59.14285714285714
2020-09-24,Alachua,35,Thu,FALSE,74.42857142857142,54.99999999999999
2020-09-25,Alachua,57,Fri,FALSE,67,53.285714285714285
2020-09-26,Alachua,35,Sat,TRUE,59.14285714285714,50.714285714285715
2020-09-27,Alachua,36,Sun,TRUE,54.99999999999999,44.57142857142857
2020-09-28,Alachua,55,Mon,FALSE,53.285714285714285,45.42857142857143
2020-09-29,Alachua,44,Tue,FALSE,50.714285714285715,43
2020-09-30,Alachua,50,Wed,FALSE,44.57142857142857,42.28571428571428
2020-10-01,Alachua,41,Thu,FALSE,45.42857142857143,39.14285714285714
2020-10-02,Alachua,40,Fri,FALSE,43,33.857142857142854
2020-10-03,Alachua,30,Sat,TRUE,42.28571428571428,28.57142857142857
2020-10-04,Alachua,14,Sun,TRUE,39.14285714285714,27.28571428571428
2020-10-05,Alachua,18,Mon,FALSE,33.857142857142854,NA
2020-10-06,Alachua,7,Tue,FALSE,28.57142857142857,NA
2020-10-07,Alachua,41,Wed,FALSE,27.28571428571428,NA
2020-01-01,Baker,0,Wed,FALSE,NA,NA
2020-01-02,Baker,0,Thu,FALSE,NA,NA
2020-01-03,Baker,0,Fri,FALSE,NA,NA
2020-01-04,Baker,0,Sat,TRUE,NA,0
2020-01-05,Baker,0,Sun,TRUE,NA,0
2020-01-06,Baker,0,Mon,FALSE,NA,0
2020-01-07,Baker,0,Tue,FALSE,0,0
2020-01-08,Baker,0,Wed,FALSE,0,0
2020-01-09,Baker,0,Thu,FALSE,0,0
2020-01-10,Baker,0,Fri,FALSE,0,0
2020-01-11,Baker,0,Sat,TRUE,0,0
2020-01-12,Baker,0,Sun,TRUE,0,0
2020-01-13,Baker,0,Mon,FALSE,0,0
2020-01-14,Baker,0,Tue,FALSE,0,0
2020-01-15,Baker,0,Wed,FALSE,0,0
2020-01-16,Baker,0,Thu,FALSE,0,0
2020-01-17,Baker,0,Fri,FALSE,0,0
2020-01-18,Baker,0,Sat,TRUE,0,0
2020-01-19,Baker,0,Sun,TRUE,0,0
2020-01-20,Baker,0,Mon,FALSE,0,0
2020-01-21,Baker,0,Tue,FALSE,0,0
2020-01-22,Baker,0,Wed,FALSE,0,0
2020-01-23,Baker,0,Thu,FALSE,0,0
2020-01-24,Baker,0,Fri,FALSE,0,0
2020-01-25,Baker,0,Sat,TRUE,0,0
2020-01-26,Baker,0,Sun,TRUE,0,0
2020-01-27,Baker,0,Mon,FALSE,0,0
2020-01-28,Baker,0,Tue,FALSE,0,0
2020-01-29,Baker,0,Wed,FALSE,0,0
2020-01-30,Baker,0,Thu,FALSE,0,0
2020-01-31,Baker,0,Fri,FALSE,0,0
2020-02-01,Baker,0,Sat,TRUE,0,0
2020-02-02,Baker,0,Sun,TRUE,0,0
2020-02-03,Baker,0,Mon,FALSE,0,0
2020-02-04,Baker,0,Tue,FALSE,0,0
2020-02-05,Baker,0,Wed,FALSE,0,0
2020-02-06,Baker,0,Thu,FALSE,0,0
2020-02-07,Baker,0,Fri,FALSE,0,0
2020-02-08,Baker,0,Sat,TRUE,0,0
2020-02-09,Baker,0,Sun,TRUE,0,0
2020-02-10,Baker,0,Mon,FALSE,0,0
2020-02-11,Baker,0,Tue,FALSE,0,0
2020-02-12,Baker,0,Wed,FALSE,0,0
2020-02-13,Baker,0,Thu,FALSE,0,0
2020-02-14,Baker,0,Fri,FALSE,0,0
2020-02-15,Baker,0,Sat,TRUE,0,0
2020-02-16,Baker,0,Sun,TRUE,0,0
2020-02-17,Baker,0,Mon,FALSE,0,0
2020-02-18,Baker,0,Tue,FALSE,0,0
2020-02-19,Baker,0,Wed,FALSE,0,0
2020-02-20,Baker,0,Thu,FALSE,0,0
2020-02-21,Baker,0,Fri,FALSE,0,0
2020-02-22,Baker,0,Sat,TRUE,0,0
2020-02-23,Baker,0,Sun,TRUE,0,0
2020-02-24,Baker,0,Mon,FALSE,0,0
2020-02-25,Baker,0,Tue,FALSE,0,0
2020-02-26,Baker,0,Wed,FALSE,0,0
2020-02-27,Baker,0,Thu,FALSE,0,0
2020-02-28,Baker,0,Fri,FALSE,0,0
2020-02-29,Baker,0,Sat,TRUE,0,0
2020-03-01,Baker,0,Sun,TRUE,0,0
2020-03-02,Baker,0,Mon,FALSE,0,0
2020-03-03,Baker,0,Tue,FALSE,0,0
2020-03-04,Baker,0,Wed,FALSE,0,0
2020-03-05,Baker,0,Thu,FALSE,0,0
2020-03-06,Baker,0,Fri,FALSE,0,0
2020-03-07,Baker,0,Sat,TRUE,0,0
2020-03-08,Baker,0,Sun,TRUE,0,0
2020-03-09,Baker,0,Mon,FALSE,0,0
2020-03-10,Baker,0,Tue,FALSE,0,0
2020-03-11,Baker,0,Wed,FALSE,0,0
2020-03-12,Baker,0,Thu,FALSE,0,0
2020-03-13,Baker,0,Fri,FALSE,0,0
2020-03-14,Baker,0,Sat,TRUE,0,0.14285714285714285
2020-03-15,Baker,0,Sun,TRUE,0,0.2857142857142857
2020-03-16,Baker,0,Mon,FALSE,0,0.42857142857142855
2020-03-17,Baker,1,Tue,FALSE,0.14285714285714285,0.9999999999999998
2020-03-18,Baker,1,Wed,FALSE,0.2857142857142857,1.1428571428571426
2020-03-19,Baker,1,Thu,FALSE,0.42857142857142855,1.2857142857142856
2020-03-20,Baker,4,Fri,FALSE,0.9999999999999998,1.4285714285714284
2020-03-21,Baker,1,Sat,TRUE,1.1428571428571426,1.5714285714285712
2020-03-22,Baker,1,Sun,TRUE,1.2857142857142856,1.714285714285714
2020-03-23,Baker,1,Mon,FALSE,1.4285714285714284,1.5714285714285712
2020-03-24,Baker,2,Tue,FALSE,1.5714285714285712,0.9999999999999998
2020-03-25,Baker,2,Wed,FALSE,1.714285714285714,0.857142857142857
2020-03-26,Baker,0,Thu,FALSE,1.5714285714285712,0.857142857142857
2020-03-27,Baker,0,Fri,FALSE,0.9999999999999998,0.7142857142857142
2020-03-28,Baker,0,Sat,TRUE,0.857142857142857,0.42857142857142855
2020-03-29,Baker,1,Sun,TRUE,0.857142857142857,0.14285714285714285
2020-03-30,Baker,0,Mon,FALSE,0.7142857142857142,0.2857142857142857
2020-03-31,Baker,0,Tue,FALSE,0.42857142857142855,0.5714285714285714
2020-04-01,Baker,0,Wed,FALSE,0.14285714285714285,0.7142857142857142
2020-04-02,Baker,1,Thu,FALSE,0.2857142857142857,0.5714285714285714
2020-04-03,Baker,2,Fri,FALSE,0.5714285714285714,0.5714285714285714
2020-04-04,Baker,1,Sat,TRUE,0.7142857142857142,0.5714285714285714
2020-04-05,Baker,0,Sun,TRUE,0.5714285714285714,0.5714285714285714
2020-04-06,Baker,0,Mon,FALSE,0.5714285714285714,0.42857142857142855
2020-04-07,Baker,0,Tue,FALSE,0.5714285714285714,0.14285714285714285
2020-04-08,Baker,0,Wed,FALSE,0.5714285714285714,0
2020-04-09,Baker,0,Thu,FALSE,0.42857142857142855,0.14285714285714285
2020-04-10,Baker,0,Fri,FALSE,0.14285714285714285,0.14285714285714285
2020-04-11,Baker,0,Sat,TRUE,0,0.14285714285714285
2020-04-12,Baker,1,Sun,TRUE,0.14285714285714285,0.2857142857142857
2020-04-13,Baker,0,Mon,FALSE,0.14285714285714285,0.2857142857142857
2020-04-14,Baker,0,Tue,FALSE,0.14285714285714285,0.2857142857142857
2020-04-15,Baker,1,Wed,FALSE,0.2857142857142857,0.42857142857142855
2020-04-16,Baker,0,Thu,FALSE,0.2857142857142857,0.2857142857142857
2020-04-17,Baker,0,Fri,FALSE,0.2857142857142857,0.2857142857142857
2020-04-18,Baker,1,Sat,TRUE,0.42857142857142855,0.2857142857142857
2020-04-19,Baker,0,Sun,TRUE,0.2857142857142857,0.14285714285714285
2020-04-20,Baker,0,Mon,FALSE,0.2857142857142857,0.14285714285714285
2020-04-21,Baker,0,Tue,FALSE,0.2857142857142857,0.2857142857142857
2020-04-22,Baker,0,Wed,FALSE,0.14285714285714285,0.2857142857142857
2020-04-23,Baker,0,Thu,FALSE,0.14285714285714285,0.2857142857142857
2020-04-24,Baker,1,Fri,FALSE,0.2857142857142857,0.2857142857142857
2020-04-25,Baker,1,Sat,TRUE,0.2857142857142857,0.2857142857142857
2020-04-26,Baker,0,Sun,TRUE,0.2857142857142857,0.2857142857142857
2020-04-27,Baker,0,Mon,FALSE,0.2857142857142857,0.2857142857142857
2020-04-28,Baker,0,Tue,FALSE,0.2857142857142857,0.14285714285714285
2020-04-29,Baker,0,Wed,FALSE,0.2857142857142857,0
2020-04-30,Baker,0,Thu,FALSE,0.2857142857142857,0
2020-05-01,Baker,0,Fri,FALSE,0.14285714285714285,0
